"captchalogue_code","name","consumable","catalogue","lootonly","refrance","power","aggrieve","aggress","assail","assault","abuse","accuse","abjure","abstain","description","art","credit","abstratus","size","effects","Build_Grist_Cost","Amber_Cost","Amethyst_Cost","Artifact_Grist_Cost","Blood_Cost","Caulk_Cost","Chalk_Cost","Cobalt_Cost","Copper_Cost","Diamond_Cost","Emerald_Cost","Frosting_Cost","Garnet_Cost","Gold_Cost","Iodine_Cost","Jet_Cost","Malachite_Cost","Marble_Cost","Mercury_Cost","Obsidian_Cost","Opal_Cost","Polychromite_Cost","Quartz_Cost","Rainbow_Cost","Redstone_Cost","Rock_Candy_Cost","Rose_Quartz_Cost","Ruby_Cost","Rust_Cost","Shale_Cost","Star_Sapphire_Cost","Sulfur_Cost","Sunstone_Cost","Tar_Cost","Titanium_Cost","Topaz_Cost","Uranium_Cost","End_Of_Grists","hybrid"
"Ur!Gx!cB","Bard of Time God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Time.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","","0"
"kqU4vUfF","Maid of Time God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Time.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","","0"
"U?!fzTxR","Page of Time God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Time.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","","0"
"5Kk110eI","Basic Breath God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","1000","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","","0"
"DzllFnh!","Sylph of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"zV!1vKz?","Prince of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"Vy?fFByM","Seer of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"zzkVTBwJ","Mage of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"zUkHjU!N","Heir of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"Lykrh7wJ","Knight of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"5T!lBHup","Witch of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"7VlDLjiJ","Rogue of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"t!!L3nuJ","Thief of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"Nr!HR!kR","Bard of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"lq?5vUfN","Maid of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"T?!fjTxJ","Page of Breath God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Breath.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"2GC1Z089","Basic Void God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Void.","","","notaweapon, bodygear","large","","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","","0"
"FvFllnhj","Sylph of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"xV!1xKTl","Prince of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"VuUflBSF","Seer of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"!vkV!BQB","Mage of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"wUkHlUVF","Heir of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"NyCrh7QP","Knight of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"6P!lhHOh","Witch of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"2RjDtjiB","Rogue of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"p!zLZnuR","Thief of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"IrzHx!k9","Bard of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"gqU5xU9F","Maid of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"Q?zflTxP","Page of Void God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Void.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","","0"
"80i1d00Q","Basic Rage God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Rage.","","","notaweapon, bodygear","large","","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","1000","0","0","0","0","0","0","0","","0"
"Dvlllnh!","Sylph of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"vF!1!KL?","Prince of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"Vu?flBKU","Seer of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"zvkV!BQR","Mage of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"uUkHlUNV","Heir of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"Tyirl7IR","Knight of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"CP!llHGx","Witch of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"ABjDtjaR","Rogue of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"xlzLdnuR","Thief of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"QrzH!!cR","Bard of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"ga?5!U9V","Maid of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"OkzflTxR","Page of Rage God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Rage.","","","notaweapon, bodygear","large","","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","","0"
"3Kk1d0e9","Basic Heart God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","1000","0","0","0","0","0","0","0","0","0","0","","0"
"Fzlllnhj","Sylph of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"xV!1!Kzl","Prince of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"Vy?flByF","Seer of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"!zkV!BwB","Mage of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"xUkHlU!F","Heir of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"Nykrl7wP","Knight of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"7T!llHuh","Witch of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"3VlDtjiB","Rogue of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"p!!LdnuR","Thief of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"Jr!H!!k9","Bard of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"hq?5!UfF","Maid of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Heart.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"R?!flTxP","Page of Heart God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Heart.","Page of Heart god tier.png","milkDuds","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","0","0","0","0","0","0","0","0","0","","0"
"20Y1G18O","Basic Mind God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","","0"
"FvZlVnhz","Sylph of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"xFt1uLT?","Prince of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"VuwfVBSU","Seer of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"!vYVSBQR","Mage of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"wUYHyVVV","Heir of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"Nykrw7QP","Knight of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"6P!lQHOx","Witch of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"2BlDKjiR","Rogue of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"pltLJnuR","Thief of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"Ir!HR!kP","Bard of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"ga?5vV9V","Maid of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"QktfzTxP","Page of Mind God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Mind.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","","0"
"04C1n18Q","Basic Life God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","","0"
"DzFl!nh!","Sylph of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"vF!1vLT?","Prince of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"VyUf!BSU","Seer of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"zzkVzBQR","Mage of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"uUkHzVVV","Heir of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"LyCrx7QR","Knight of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"4T!lxHOx","Witch of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"2FjDrjiR","Rogue of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"plzLpnuR","Thief of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"IrzHx!kR","Bard of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"gaU5vV9V","Maid of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"OkzfzTxR","Page of Life God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Life.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","","0"
"00A00008","Basic Light God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","1000","0","","0"
